date,year,day_of_year,month,hour,load_mw,wind_mw,solar_mw,net_load_mw,load_dev,wind_dev,solar_dev
2017-08-18,2017,230,8,23,46410.07,8505.16,0.0,37904.91,0.05646291996671056,-0.08724658288621495,
2017-08-19,2017,231,8,0,43859.10999999999,8593.790000000003,0.0,35265.31999999999,0.057864505526938205,-0.047877033350410256,
2017-08-19,2017,231,8,1,41910.980000000025,8713.310000000001,0.0,33197.67000000003,0.014264858851911843,-0.025049179982760093,
2017-08-19,2017,231,8,2,40476.28000000001,7610.009999999999,0.0,32866.27000000001,-0.05713046631082766,-0.08132789201981128,
2017-08-19,2017,231,8,3,39580.93000000001,6686.069999999999,0.0,32894.86000000001,-0.16530282121347853,-0.14324844191033978,
2017-08-19,2017,231,8,4,39482.729999999996,6065.7300000000005,0.0,33416.99999999999,-0.3078272667024362,-0.1894191922510297,
2017-08-19,2017,231,8,5,39946.729999999996,5366.0199999999995,0.0,34580.71,-0.38627780746904394,-0.20558648059886347,
2017-08-19,2017,231,8,6,40383.060000000005,4831.239999999999,0.0,35551.82000000001,-0.5075376827959707,-0.1778738675250913,
2017-08-19,2017,231,8,7,43635.139999999985,4336.57,2.6399999999999997,39295.929999999986,-0.3172218037456009,-0.15171664527525677,-0.40378171916953454
2017-08-19,2017,231,8,8,47811.719999999994,3990.14,1132.95,42688.63,-0.13008983051195708,-0.24869846843029242,-0.8204519615348033
2017-08-19,2017,231,8,9,52359.82000000004,4318.75,2617.36,45423.71000000004,0.0021166627061125695,-0.28544304193179737,-0.7053640397362893
2017-08-19,2017,231,8,10,56619.57,4761.7300000000005,4348.07,47509.77,0.10813307905651644,-0.31762391609255225,-0.5222128235493156
2017-08-19,2017,231,8,11,60237.79999999998,4255.5199999999995,5875.92,50106.359999999986,0.16394499876471144,-0.33594415046589227,-0.41610237988325094
2017-08-19,2017,231,8,12,63115.71,4107.73,7027.51,51980.469999999994,0.1942832454726311,-0.2891325192979837,-0.37034308348819917
2017-08-19,2017,231,8,13,65359.359999999986,4342.07,7684.13,53333.15999999999,0.21229099419826067,-0.30051693934033225,-0.45438334100322325
2017-08-19,2017,231,8,14,66728.20999999996,4392.709999999999,7829.03,54506.469999999965,0.24217013483549032,-0.3237260587784555,-0.4813489369373529
2017-08-19,2017,231,8,15,67154.06999999999,5163.24,7584.58,54406.24999999999,0.22432189081217477,-0.3200239987418136,-0.4256404588757985
2017-08-19,2017,231,8,16,66262.83000000003,6849.01,6485.6,52928.22000000003,0.15674579631959445,-0.1552120809012699,-0.9000923259889844
2017-08-19,2017,231,8,17,64214.54,7764.46,5205.24,51244.840000000004,0.0954436468333049,-0.11750992601592516,-0.963314804512369
2017-08-19,2017,231,8,18,61563.69000000001,8785.89,3545.4499999999994,49232.35000000001,0.07473858015475436,-0.10786845571711363,-0.9886695135882495
2017-08-19,2017,231,8,19,59740.58000000001,10119.130000000001,1702.73,47918.72000000001,0.13406059523511435,-0.00929319153535546,-1.0168384122572116
2017-08-19,2017,231,8,20,57209.31000000002,9415.619999999999,452.03000000000003,47341.66000000002,0.07799427535935413,-0.0811255077211085,-1.1858737753474602
2017-08-19,2017,231,8,21,53793.57999999999,8668.32,0.0,45125.25999999999,0.10678422147675926,-0.16355660449091014,0.0
2017-08-19,2017,231,8,22,50292.42,7894.790000000002,0.0,42397.63,0.1554231261222148,-0.24222109852371612,
2017-08-19,2017,231,8,23,47213.95000000001,7681.619999999999,0.0,39532.330000000016,0.21719029993427333,-0.22765470996516887,
2017-08-20,2017,232,8,0,44730.46000000002,7304.6100000000015,0.0,37425.85000000002,0.24256754930634564,-0.24415048981583487,
2017-08-20,2017,232,8,1,42542.05999999998,6826.05,0.0,35716.00999999998,0.15666073237707245,-0.30883412709242836,
2017-08-20,2017,232,8,2,40808.280000000006,6389.389999999999,0.0,34418.89000000001,0.020908269814230048,-0.25897882224864627,
2017-08-20,2017,232,8,3,39754.73,6242.93,0.0,33511.8,-0.12294653981716032,-0.20545481408381805,
2017-08-20,2017,232,8,4,39261.09,6345.23,0.0,32915.86,-0.36109577287581707,-0.1486097787823173,
2017-08-20,2017,232,8,5,39100.44,5467.150000000001,0.0,33633.29,-0.57336927235637,-0.19084305276282545,
2017-08-20,2017,232,8,6,38913.14000000001,4854.0199999999995,0.0,34059.12000000001,-0.8378586396552786,-0.17438399684410297,
2017-08-20,2017,232,8,7,41777.560000000005,4519.550000000001,2.14,37255.87,-0.7175756948777355,-0.12173234778540501,-0.40529440683734835
2017-08-20,2017,232,8,8,46012.50999999998,4823.76,1128.24,40060.50999999998,-0.49985408450357116,-0.12854534028636577,-0.8289856910554378
2017-08-20,2017,232,8,9,50453.6,5590.339999999999,2624.3599999999997,42238.9,-0.3631911493028201,-0.1180686107622107,-0.6927892647349428
2017-08-20,2017,232,8,10,54743.62000000001,5927.96,4351.529999999999,44464.13000000001,-0.20930964520260692,-0.15302276756966568,-0.5155231167073521
2017-08-20,2017,232,8,11,58665.72999999999,5650.38,5884.44,47130.90999999999,-0.07433154431792041,-0.13537185091452897,-0.4007992815446797
2017-08-20,2017,232,8,12,61861.37000000001,5580.17,7039.0599999999995,49242.140000000014,0.012122598353157255,-0.06030124591855594,-0.35122080437742775
2017-08-20,2017,232,8,13,64003.25000000003,5168.26,7721.360000000001,51113.63000000003,0.02877490959419968,-0.15827210550555476,-0.39319407008086343
2017-08-20,2017,232,8,14,65094.05999999998,5622.45,7871.42,51600.18999999999,0.021630226039403913,-0.10635554310369981,-0.41631090602932824
2017-08-20,2017,232,8,15,65600.68000000002,6489.14,7627.53,51484.010000000024,0.016495506029867702,-0.06258118506408393,-0.349691651378175
2017-08-20,2017,232,8,16,65528.060000000005,7721.99,6651.360000000001,51154.71000000001,0.05987459492526312,0.04518286457708639,-0.6407032423635455
2017-08-20,2017,232,8,17,64306.38000000003,9326.609999999999,5331.24,49648.53000000003,0.10762478152643062,0.22141741337788243,-0.7276917826471134
2017-08-20,2017,232,8,18,62102.78999999999,11412.32,3625.18,47065.28999999999,0.15085088074116001,0.444132456427493,-0.8323078205360774
2017-08-20,2017,232,8,19,60469.21,12584.44,1661.27,46223.5,0.23987226446309814,0.5209833510876559,-1.0871072167045184
2017-08-20,2017,232,8,20,58014.36,12760.199999999999,419.19,44834.97,0.20856863304031642,0.4885918718630733,-1.2606971975393033
2017-08-20,2017,232,8,21,53940.4,11028.449999999999,0.0,42911.950000000004,0.13356235121171178,0.23746236937335324,0.0
2017-08-20,2017,232,8,22,49705.95999999999,9160.86,0.0,40545.09999999999,0.04530401004565041,0.0073720536181614196,
2017-08-20,2017,232,8,23,46246.469999999994,9833.85,0.0,36412.619999999995,0.023752814773530216,0.13928628056733333,
2017-08-21,2017,233,8,0,43606.51999999998,10307.9,0.0,33298.61999999998,0.00432213813353591,0.21309063172502382,
2017-08-21,2017,233,8,1,41772.099999999984,10085.660000000002,0.0,31686.43999999998,-0.017071800391260914,0.1813093886118973,
2017-08-21,2017,233,8,2,40686.610000000015,9066.279999999999,0.0,31620.330000000016,-0.007691046524129215,0.13061990513601568,
2017-08-21,2017,233,8,3,40543.24999999998,8591.03,0.0,31952.21999999998,0.06922132558344161,0.12416287445827892,
2017-08-21,2017,233,8,4,41920.189999999995,8399.86,0.0,33520.329999999994,0.27798690518607283,0.15138394284638004,
2017-08-21,2017,233,8,5,44204.71000000001,8781.549999999997,0.0,35423.16000000001,0.5550445709839031,0.292353003993467,
2017-08-21,2017,233,8,6,44660.41000000001,8872.93,0.0,35787.48000000001,0.45366996443800417,0.4413085483064819,
2017-08-21,2017,233,8,7,46868.70999999999,8871.819999999998,1.6400000000000001,37995.24999999999,0.3796915629724697,0.5914590307049004,-0.4068070945051621
2017-08-21,2017,233,8,8,50545.66000000001,9008.16,1089.3899999999999,40448.110000000015,0.4317752572531354,0.47456968743063527,-0.8993753708593978
2017-08-21,2017,233,8,9,54560.950000000004,9805.9,2568.49,42186.560000000005,0.42394099790729023,0.4368091069465345,-0.7931539332099816
2017-08-21,2017,233,8,10,58426.14,9841.03,4274.67,44310.44,0.41383552441210025,0.399266074468742,-0.664127413780603
2017-08-21,2017,233,8,11,60614.68,10225.010000000002,5783.46,44606.21,0.22106819528712285,0.5224318417117223,-0.5821733273462056
2017-08-21,2017,233,8,12,60259.15999999999,10236.339999999998,6917.03,43105.78999999999,-0.2205572256349947,0.6633121510083746,-0.5532547195192093
2017-08-21,2017,233,8,13,62098.73,10138.01,7260.92,44699.8,-0.22895495999613008,0.6973679566476849,-1.1499490500295884
2017-08-21,2017,233,8,14,64478.44999999999,10035.009999999998,7401.119999999999,47042.31999999999,-0.061450625323053,0.6736145665502101,-1.1378816995193928
2017-08-21,2017,233,8,15,65907.70999999998,9751.82,7175.610000000001,48980.27999999998,0.05757272097247944,0.5709156995652656,-1.1488251806989227
2017-08-21,2017,233,8,16,65926.68999999999,9407.1,6027.03,50492.55999999999,0.11242949919710231,0.432004471687253,-1.6176843390085156
2017-08-21,2017,233,8,17,64314.250000000015,9547.72,4830.119999999999,49936.41000000002,0.10866861351722687,0.26938990258401824,-1.6647982010369315
2017-08-21,2017,233,8,18,61792.090000000004,9637.71,3275.56,48878.82000000001,0.10698500837574328,0.07115988959687479,-1.5179615910728899
2017-08-21,2017,233,8,19,60152.23,9986.77,1505.94,48659.520000000004,0.19384041988919049,-0.03776320268266842,-1.3503694790007117
2017-08-21,2017,233,8,20,57460.50999999999,9593.480000000001,368.38,47498.64999999999,0.11873743249177363,-0.05082874904502842,-1.3764638869902035
2017-08-21,2017,233,8,21,52987.00999999997,9594.14,0.0,43392.86999999997,-0.04032404783477153,-0.006246885796171996,0.0
2017-08-21,2017,233,8,22,48783.070000000014,9535.560000000001,0.0,39247.51000000001,-0.12798629284951196,0.08124044486632447,
2017-08-21,2017,233,8,23,45481.27000000001,9951.34,0.0,35529.93000000001,-0.12924090462634835,0.15931754905521037,
2017-08-22,2017,234,8,0,43116.52,10002.52,0.0,33114.0,-0.09954484006340457,0.16659752127077293,
2017-08-22,2017,234,8,1,41224.60000000001,10024.799999999997,0.0,31199.800000000017,-0.1406088174968996,0.1721579458424349,
2017-08-22,2017,234,8,2,40019.039999999986,9386.2,0.0,30632.839999999986,-0.1646076702440333,0.17718155872092273,
2017-08-22,2017,234,8,3,39750.66,8745.12,0.0,31005.54,-0.12393842741947912,0.14579346498996487,
2017-08-22,2017,234,8,4,40972.91999999999,8091.1900000000005,0.0,32881.72999999999,0.05032196274400997,0.10631545749615642,
2017-08-22,2017,234,8,5,43320.91000000002,6249.469999999999,0.0,37071.44000000002,0.3596606757855458,-0.07679105568293695,
2017-08-22,2017,234,8,6,43759.31000000001,4539.75,0.0,39219.56000000001,0.2511744448002537,-0.22252981154621723,
2017-08-22,2017,234,8,7,46111.91999999999,3142.76,1.29,42967.86999999999,0.21658482126019252,-0.3473421463483776,-0.40786597587263174
2017-08-22,2017,234,8,8,49779.490000000005,3619.96,1098.23,45061.3,0.2743159954211342,-0.3020540560797235,-0.8833587744767205
2017-08-22,2017,234,8,9,53757.240000000034,4971.599999999999,2602.51,46183.130000000034,0.2699180931063326,-0.1995109432293346,-0.732040526703433
2017-08-22,2017,234,8,10,57673.86000000003,6583.529999999999,4305.469999999999,46784.86000000003,0.28653692231415256,-0.06049592900681906,-0.60457742223941
2017-08-22,2017,234,8,11,61315.869999999995,4792.28,5831.63,50691.96,0.32734662388388397,-0.2587613597147131,-0.49565334530758853
2017-08-22,2017,234,8,12,64583.49000000001,3612.46,6979.450000000001,53991.580000000016,0.4074405669556629,-0.36610221909330926,-0.44991163189198463
2017-08-22,2017,234,8,13,66901.15000000001,3415.2500000000005,7498.53,55987.37000000001,0.4209342931059513,-0.4600872039220245,-0.7594257445269906
2017-08-22,2017,234,8,14,67405.86000000002,2680.47,7645.610000000001,57079.78000000001,0.33362371571587546,-0.6263839309782241,-0.7627661492315199
2017-08-22,2017,234,8,15,67468.12000000001,2577.64,7406.59,57483.890000000014,0.2663383040380153,-0.8220559310482751,-0.7403815123449965
2017-08-22,2017,234,8,16,67277.64,3099.37,6529.96,57648.31,0.29053713767399775,-1.0159521933476767,-0.8306757010515786
2017-08-22,2017,234,8,17,66248.18999999996,3601.7799999999997,5225.9,57420.50999999996,0.3651754038963244,-1.0206537067974226,-0.9246801090223996
2017-08-22,2017,234,8,18,63668.43999999998,4668.950000000001,3538.39,55461.09999999998,0.37189562830767564,-0.9731321921367463,-1.0025151620637072
2017-08-22,2017,234,8,19,61801.13999999998,6590.509999999999,1524.79,53685.839999999975,0.43329517677089235,-0.7682826954234716,-1.3184214094437476
2017-08-22,2017,234,8,20,58683.85999999998,6536.749999999999,357.2,51789.90999999998,0.3171575808912616,-0.5715136199993358,-1.4019366598313974
2017-08-22,2017,234,8,21,54061.81,6510.73,0.0,47551.08,0.15570601509347293,-0.5301612100930576,0.0
2017-08-22,2017,234,8,22,49469.16999999999,5575.129999999999,0.0,43894.03999999999,0.0008421447935113201,-0.6995190767535366,
2017-08-22,2017,234,8,23,45879.290000000015,4440.28,0.0,41439.01000000002,-0.04966097755428657,-0.7802817573776757,
2017-08-23,2017,235,8,0,43270.11999999998,3709.8900000000003,0.0,39560.22999999998,-0.06698572200003954,-0.7914349027181378,
2017-08-23,2017,235,8,1,41332.67000000002,3392.2699999999995,0.0,37940.40000000002,-0.11622407696976181,-0.8251673698285836,
2017-08-23,2017,235,8,2,40159.09,2810.97,0.0,37348.119999999995,-0.13168801664669788,-0.7797876257660946,
2017-08-23,2017,235,8,3,39827.259999999995,2527.48,0.0,37299.77999999999,-0.10527046910556838,-0.7270160937966643,
2017-08-23,2017,235,8,4,40993.159999999996,2420.83,0.0,38572.329999999994,0.055186403120068034,-0.7216060657827306,
2017-08-23,2017,235,8,5,43429.53000000002,2097.6400000000003,0.0,41331.89000000002,0.38367357315649664,-0.6820734248364727,
2017-08-23,2017,235,8,6,43716.799999999996,1894.7200000000003,0.0,41822.079999999994,0.24162158214371815,-0.6277454677066316,
2017-08-23,2017,235,8,7,45178.77,1750.1599999999999,0.8,43427.81,0.015468189131318838,-0.5755426747360006,-0.4093484097870892
2017-08-23,2017,235,8,8,48021.359999999986,1687.88,902.72,45430.75999999999,-0.08700571125583995,-0.5805328063788019,-1.237590082030702
2017-08-23,2017,235,8,9,51320.99000000001,2075.24,2147.4700000000003,47098.28000000001,-0.19696461560868944,-0.580747511197268,-1.5494727576481577
2017-08-23,2017,235,8,10,54460.05999999999,2133.4,4027.63,48299.02999999999,-0.2572928317965586,-0.6885851644716532,-1.1417647485317934
2017-08-23,2017,235,8,11,57467.58999999998,2811.34,5470.58,49185.669999999984,-0.2559320184246889,-0.5436083630507306,-1.14414907947912
2017-08-23,2017,235,8,12,60291.81999999999,3147.55,6564.9,50579.36999999999,-0.21581420003195032,-0.4383536842170696,-1.1362441691535263
2017-08-23,2017,235,8,13,62109.35000000002,2743.12,6566.62,52799.610000000015,-0.22751780458949025,-0.5758075832117387,-2.29106403260799
2017-08-23,2017,235,8,14,63142.33,3592.8799999999997,6689.139999999999,52860.310000000005,-0.24176931267771934,-0.46510509788602267,-2.2302567230130235
2017-08-23,2017,235,8,15,63279.44000000001,4359.87,6467.41,52452.16,-0.2940607080645286,-0.4760099955924641,-2.4011405583430965
2017-08-23,2017,235,8,16,62378.59999999999,5177.000000000001,5925.67,51275.92999999999,-0.3553464592051197,-0.5390265471997722,-1.776297258387584
2017-08-23,2017,235,8,17,60450.14000000002,6426.789999999999,4727.610000000001,49295.74000000002,-0.40384493590612724,-0.4077336139376454,-1.8564943595401615
2017-08-23,2017,235,8,18,57981.33999999999,7338.96,3191.8399999999997,47450.53999999999,-0.43103196335427924,-0.41197200304538634,-1.6821482327677075
2017-08-23,2017,235,8,19,56778.92999999999,8642.599999999999,1422.01,46714.31999999999,-0.29603030161110966,-0.3268878240477601,-1.4926188942747702
2017-08-23,2017,235,8,20,54369.44000000002,7337.62,321.94,46709.88000000001,-0.3826158745039381,-0.4350930357144378,-1.4822738664843935
2017-08-23,2017,235,8,21,50396.42000000004,5241.06,0.0,45155.360000000044,-0.5128152282602048,-0.7458958351121198,0.0
2017-08-23,2017,235,8,22,46436.47000000001,3221.12,0.0,43215.350000000006,-0.5686054617361603,-1.1635888170313267,
2017-08-23,2017,235,8,23,43119.15,3141.3900000000003,0.0,39977.76,-0.6015220395830276,-1.0017339177846774,
2017-08-24,2017,236,8,0,40802.79999999998,3189.67,0.0,37613.12999999998,-0.5899919927038819,-0.870636703492617,
2017-08-24,2017,236,8,1,39266.02000000001,3403.25,0.0,35862.77000000001,-0.5825396503056209,-0.8235163208373135,
2017-08-24,2017,236,8,2,38406.74,2920.83,0.0,35485.909999999996,-0.5435891589622032,-0.7637984307709775,
2017-08-24,2017,236,8,3,38386.299999999996,2622.32,0.0,35763.979999999996,-0.4564425475914153,-0.7137028015257505,
2017-08-24,2017,236,8,4,39813.36,2497.4,0.0,37315.96,-0.2283643259151,-0.7104261846045578,
2017-08-24,2017,236,8,5,42617.350000000006,2468.68,0.0,40148.670000000006,0.20412289200441824,-0.6279806584537625,
2017-08-24,2017,236,8,6,43326.53000000001,2469.6400000000003,0.0,40856.890000000014,0.15391996584250695,-0.5396683627060285,
2017-08-24,2017,236,8,7,44493.359999999986,2698.2,0.54,41794.61999999999,-0.13225441798163656,-0.42019065051325033,-0.41013500737435243
2017-08-24,2017,236,8,8,46936.87,2997.0899999999997,1015.06,42924.72000000001,-0.30988443903711976,-0.39183090755522504,-1.034048856054464
2017-08-24,2017,236,8,9,49787.590000000004,3705.42,2467.3599999999997,43614.810000000005,-0.49082523974152165,-0.36617327720357734,-0.974823504050875
2017-08-24,2017,236,8,10,52675.899999999994,4455.7699999999995,4137.92,44082.21,-0.5592031230698652,-0.3608069652355709,-0.9285255093409387
2017-08-24,2017,236,8,11,55429.43,3513.9100000000003,5618.86,46296.659999999996,-0.564853198174506,-0.4425831128494191,-0.8778176919622818
2017-08-24,2017,236,8,12,58131.85999999999,3083.76,6738.91,48309.18999999999,-0.5294928767481373,-0.448267260952878,-0.8481517199703622
2017-08-24,2017,236,8,13,59996.84000000001,3052.48,7168.65,49775.71000000001,-0.5133939974403201,-0.5225451837695684,-1.3015991716520996
2017-08-24,2017,236,8,14,60518.329999999994,4160.2300000000005,7312.01,49046.08999999999,-0.5958963638547469,-0.3648195399078543,-1.274601183695235
2017-08-24,2017,236,8,15,60280.99,5382.68,7082.23,47816.08,-0.6952201229252674,-0.27741652379389814,-1.3139497358590668
2017-08-24,2017,236,8,16,58942.56999999999,6820.97,5762.580000000001,46359.01999999999,-0.8083485607157318,-0.16164873955463321,-2.0315081997997013
2017-08-24,2017,236,8,17,56858.25999999997,9457.390000000001,4598.25,42802.61999999997,-0.8802514481179393,0.24979171638714726,-2.0984006619884914
2017-08-24,2017,236,8,18,54860.54000000001,11557.9,3099.17,40203.47000000001,-0.8716390263668194,0.4747292333414072,-1.8638870775581833
2017-08-24,2017,236,8,19,54252.420000000006,12687.240000000002,1444.4099999999999,40120.770000000004,-0.6629301553382354,0.543095145783514,-1.4546540795227283
2017-08-24,2017,236,8,20,52110.16000000001,13226.1,307.15,38576.91000000001,-0.7490577536685268,0.567953503861193,-1.5159717475506957
2017-08-24,2017,236,8,21,48560.51,10937.039999999999,0.0,37623.47,-0.8476622256835327,0.2219305366349311,0.0
2017-08-24,2017,236,8,22,44836.759999999995,7773.7300000000005,0.0,37063.02999999999,-0.8689817042400658,-0.2660868776657036,
2017-08-24,2017,236,8,23,41708.08000000001,7545.410000000001,0.0,34162.670000000006,-0.8836506956645624,-0.2508776147292654,
2017-08-25,2017,237,8,0,39376.13999999999,7323.290000000001,0.0,32052.84999999999,-0.892405999059903,-0.24130652065189034,
2017-08-25,2017,237,8,1,37863.78999999998,7300.51,0.0,30563.279999999977,-0.8989365662801468,-0.23749016494325276,
2017-08-25,2017,237,8,2,37051.66000000001,5728.420000000001,0.0,31323.24000000001,-0.8621094316981806,-0.35517742242999084,
2017-08-25,2017,237,8,3,37113.179999999986,4643.530000000001,0.0,32469.649999999987,-0.7667108385654223,-0.429972735404984,
2017-08-25,2017,237,8,4,38459.15999999999,4142.620000000001,0.0,34316.539999999986,-0.5538299957400104,-0.47020985821101463,
2017-08-25,2017,237,8,5,40813.579999999994,4147.28,0.0,36666.299999999996,-0.19464109152347028,-0.3832627907036077,
2017-08-25,2017,237,8,6,41550.610000000015,4328.59,0.0,37222.02000000002,-0.24516542227765079,-0.25487928885075933,
2017-08-25,2017,237,8,7,42329.799999999996,3218.4700000000003,0.2,39111.13,-0.5985544775741424,-0.33493581143223017,-0.4111636349884658
2017-08-25,2017,237,8,8,43918.85,3946.4799999999996,838.81,39133.56,-0.9301321665574005,-0.2549913663631202,-1.3533842760145134
2017-08-25,2017,237,8,9,45945.95999999998,4978.719999999999,2044.56,38922.67999999998,-1.227034832468412,-0.1985737654047784,-1.734339914132251
2017-08-25,2017,237,8,10,47604.64999999998,6406.610000000001,2878.73,38319.309999999976,-1.4173450860214858,-0.08546633381261964,-3.3630954394953743
2017-08-25,2017,237,8,11,49202.09000000001,5945.549999999999,3926.22,39330.32000000001,-1.508722776374078,-0.09292821810652266,-3.9180332285585995
2017-08-25,2017,237,8,12,50767.92000000002,5567.8,4723.46,40476.66000000002,-1.598915900608482,-0.06222366235094266,-4.184948034585657
2017-08-25,2017,237,8,13,51557.50999999997,5156.369999999999,5950.82,40450.31999999997,-1.6554494341538952,-0.16031920251023368,-3.303160541713247
2017-08-25,2017,237,8,14,51495.66000000001,5697.96,6067.16,39730.54000000001,-1.8135684373469025,-0.09300829275923607,-3.1845467551945013
2017-08-25,2017,237,8,15,50945.39,6414.91,5871.64,38658.84,-1.9442200506792395,-0.07699402167265017,-3.454645122786853
2017-08-25,2017,237,8,16,49999.98,6866.409999999999,5345.439999999999,37788.130000000005,-1.9873289721055571,-0.15121786333463247,-2.6842685903855843
2017-08-25,2017,237,8,17,48338.63,9325.3,4265.129999999999,34748.200000000004,-2.0102466633353337,0.22113319303117712,-2.7213430512246353
2017-08-25,2017,237,8,18,47148.24,11125.300000000001,2870.67,33152.27,-1.9604924780688313,0.3838090128924495,-2.3120075700004397
2017-08-25,2017,237,8,19,46890.73999999998,12152.800000000001,1056.29,33681.64999999998,-1.7319935333521475,0.42813962479854967,-2.112462289413918
2017-08-25,2017,237,8,20,45480.87999999998,12456.78,206.85000000000002,32817.249999999985,-1.8242878361320678,0.436907161880525,-1.7444976076555032
2017-08-25,2017,237,8,21,43123.619999999995,11330.2,0.0,31793.419999999995,-1.8392828889082442,0.2887338990617781,0.0
2017-08-25,2017,237,8,22,40467.159999999996,9145.45,0.0,31321.709999999995,-1.6894579338348383,0.00433412485078971,
2017-08-25,2017,237,8,23,37949.719999999994,7547.28,0.0,30402.439999999995,-1.6350953836464535,-0.25055879208842524,
2017-08-26,2017,238,8,0,36258.79000000001,6946.34,0.0,29312.450000000008,-1.553201355146108,-0.2986959305206766,
2017-08-26,2017,238,8,1,35148.1,8057.37,0.0,27090.73,-1.5117004785790096,-0.123682064803673,
2017-08-26,2017,238,8,2,34408.31,7763.35,0.0,26644.96,-1.483445856807147,-0.05901055030716545,
2017-08-26,2017,238,8,3,34053.90999999999,7616.01,0.0,26437.899999999987,-1.5122764368814037,-0.012706866473672654,
2017-08-26,2017,238,8,4,34185.87999999999,7614.17,0.0,26571.709999999992,-1.5808614073109606,0.03666641845198726,
2017-08-26,2017,238,8,5,34804.63,7767.09,0.0,27037.539999999997,-1.5230548243274806,0.14445803907161459,
2017-08-26,2017,238,8,6,35322.420000000006,8152.93,0.0,27169.490000000005,-1.6447665436322678,0.3310053485561962,
2017-08-26,2017,238,8,7,36659.18,8583.869999999999,0.12,28075.190000000002,-1.8207116832566583,0.5442736636582137,-0.411405665015316
2017-08-26,2017,238,8,8,38630.28999999999,8001.419999999999,840.76,29788.109999999997,-2.0170094310734257,0.32946405149625657,-1.3498512032830403
2017-08-26,2017,238,8,9,40438.04,7431.06,2093.8900000000003,30913.090000000004,-2.282572075766764,0.12421818210536612,-1.6457236783013274
2017-08-26,2017,238,8,10,41784.07000000001,7165.12,3543.21,31075.740000000005,-2.4022864607746346,0.021589407478630487,-2.0783623752326186
2017-08-26,2017,238,8,11,42339.93000000002,7164.96,4838.09,30336.880000000023,-2.548811171216495,0.08241544921200962,-2.280188594521778
2017-08-26,2017,238,8,12,42384.68999999998,6668.6900000000005,5831.16,29884.83999999998,-2.8163646001248868,0.10886518374851013,-2.351030409390608
2017-08-26,2017,238,8,13,42545.240000000005,6626.06,6638.389999999999,29280.790000000008,-2.8750381871272435,0.09271679385698722,-2.173106633357448
2017-08-26,2017,238,8,14,42924.42,7567.0,6773.679999999999,28583.739999999998,-2.9703168924271544,0.23736576079415342,-2.1005488878404743
2017-08-26,2017,238,8,15,43416.0,8492.930000000002,6557.0599999999995,28366.010000000002,-2.951569076562041,0.32648385424453524,-2.2426117901903155
2017-08-26,2017,238,8,16,43708.04,9206.96,6075.05,28426.030000000002,-2.816850845482298,0.3860617875615703,-1.5425403730595915
2017-08-26,2017,238,8,17,43578.42999999999,10233.98,4843.5,28500.949999999997,-2.641612488315745,0.418282311080254,-1.639777280143619
2017-08-26,2017,238,8,18,43173.80999999998,10957.47,3255.1099999999997,28961.22999999998,-2.5216184487971534,0.3485359185837376,-1.5580669042914643
2017-08-26,2017,238,8,19,43060.999999999985,11525.26,1458.5300000000002,30077.209999999985,-2.2881484845745566,0.29315873332541037,-1.4307226873665295
2017-08-26,2017,238,8,20,41786.18999999999,11756.199999999999,286.21,29743.77999999999,-2.4235447438772826,0.3175700248441595,-1.5636819321029856
2017-08-26,2017,238,8,21,39699.79999999999,11617.289999999999,0.0,28082.509999999987,-2.463744788847738,0.3375144904727134,0.0
2017-08-26,2017,238,8,22,37419.47000000001,9529.929999999998,0.0,27889.540000000008,-2.2617202004436088,0.0801305461667585,
2017-08-26,2017,238,8,23,35755.83,9515.250000000002,0.0,26240.58,-2.0737406934402407,0.08496708625090126,
2017-08-27,2017,239,8,0,34338.42,9125.83,0.0,25212.589999999997,-1.9602687611054253,0.033124323929305435,
2017-08-27,2017,239,8,1,33089.15999999999,8921.180000000002,0.0,24167.97999999999,-1.9762763799479566,0.006207974280927441,
2017-08-27,2017,239,8,2,32201.41,7960.109999999999,0.0,24241.300000000003,-2.002191901248091,-0.030373794370161883,
2017-08-27,2017,239,8,3,31805.949999999993,7321.129999999999,0.0,24484.819999999992,-2.060120086637846,-0.05410104218905695,
2017-08-27,2017,239,8,4,31793.839999999993,6988.349999999999,0.0,24805.489999999994,-2.1557594289089304,-0.05470870547284177,
2017-08-27,2017,239,8,5,32093.75000000001,7349.95,0.0,24743.80000000001,-2.1223559035482626,0.08364449721929737,
2017-08-27,2017,239,8,6,32350.22,8129.360000000001,0.0,24220.86,-2.312680408316902,0.32739445075325974,
2017-08-27,2017,239,8,7,33645.44999999999,9036.109999999999,0.07,24609.26999999999,-2.4702441568629987,0.61838066276637,-0.4115569337820974
2017-08-27,2017,239,8,8,35505.00000000002,8580.130000000001,853.3299999999999,26071.540000000023,-2.6593027294418388,0.4128759379531218,-1.3270764729063154
2017-08-27,2017,239,8,9,37437.45,8258.45,2154.95,27024.049999999996,-2.857604846189831,0.23312430011935212,-1.5360357123610044
2017-08-27,2017,239,8,10,38549.119999999995,7724.3,3115.14,27709.679999999997,-2.94969515548508,0.10051180720340845,-2.906010585591031
2017-08-27,2017,239,8,11,39356.25000000001,7093.629999999999,4259.27,28003.35000000001,-3.0010435502230237,0.07215863338318171,-3.3198293668612475
2017-08-27,2017,239,8,12,40079.180000000015,6913.45,5133.74,28031.99000000002,-3.1511806735502863,0.1469032311204564,-3.50568494596507
